Unnamed: 0,Rk,Player,Pos,Age,TEAM_ABBREVIATION,GP,GS,MIN,FGM,FGA,FG%,FG3M,FG3A,3P%,2P,2PA,2P%,eFG%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,FPPG
65,52,Marques Bolden,C,21,CLE,1,0,3.0,0.0,0.0,,0.0,0.0,,0,0,,,0.0,0.0,,0.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,19.8,,,,0.0,74.7,37.0,0.0,16.2,0.0,,0.0,0.0,0.0,0.0,0.282,-5.8,11.3,5.4,0.0,6.0
66,53,Jordan Bone,PG,22,DET,10,0,5.3,0.5,2.0,0.25,0.2,1.0,0.2,3,10,0.3,0.3,0.0,0.0,,0.0,0.4,0.4,0.8,0.1,0.0,0.2,0.6,1.2,0.8,0.3,0.5,0.0,0.0,8.7,4.3,21.0,0.9,0.0,9.1,18.1,-0.1,0.0,-0.1,-0.117,-9.1,-2.8,-11.9,-0.1,2.4000000000000004
67,54,Isaac Bonga,SF,20,WAS,66,49,18.939393939393938,1.7878787878787878,3.5454545454545454,0.504,0.3787878787878788,1.0757575757575757,0.352,93,163,0.571,0.558,1.0454545454545454,1.2878787878787878,0.812,1.0757575757575757,2.287878787878788,3.3636363636363638,1.1515151515151516,0.6818181818181818,0.3333333333333333,0.8787878787878788,2.3636363636363638,5.0,10.2,0.608,0.303,0.363,6.0,13.8,9.7,7.9,1.7,1.5,17.6,11.0,1.2,0.6,1.8,0.068,-2.7,-0.1,-2.8,-0.3,13.136363636363637
68,55,Devin Booker,SG,23,PHO,70,70,35.885714285714286,8.957142857142857,18.32857142857143,0.489,2.0142857142857142,5.685714285714286,0.354,486,885,0.549,0.544,6.685714285714286,7.271428571428571,0.919,0.4142857142857143,3.8285714285714287,4.242857142857143,6.514285714285714,0.7,0.2571428571428571,3.7714285714285714,3.0428571428571427,26.614285714285714,20.6,0.618,0.31,0.397,1.3,12.0,6.6,30.0,0.9,0.6,14.9,30.0,6.0,1.5,7.5,0.143,3.4,-1.3,2.2,2.6,41.18571428571428
69,56,Chris Boucher,C,27,TOR,62,0,13.209677419354838,2.274193548387097,4.82258064516129,0.472,0.6129032258064516,1.903225806451613,0.322,103,181,0.569,0.535,1.467741935483871,1.8709677419354838,0.784,1.7258064516129032,2.7419354838709675,4.467741935483871,0.41935483870967744,0.3548387096774194,0.9838709677419355,0.45161290322580644,1.8387096774193548,6.629032258064516,20.7,0.587,0.395,0.388,14.1,21.4,17.9,4.8,1.3,7.3,7.4,19.7,2.1,1.8,3.8,0.224,1.0,1.0,2.0,0.8,16.322580645161292
70,57,Brian Bowen,SF,21,IND,6,1,5.166666666666667,0.5,1.6666666666666667,0.3,0.0,0.3333333333333333,0.0,3,8,0.375,0.3,0.0,0.0,,0.16666666666666666,1.0,1.1666666666666667,0.0,0.0,0.16666666666666666,0.16666666666666666,0.5,1.0,0.1,0.3,0.2,0.0,3.6,21.0,12.4,0.0,0.0,2.8,9.1,15.6,-0.1,0.0,-0.1,-0.107,-9.1,-1.8,-10.9,-0.1,1.8333333333333333
71,58,Ky Bowman,PG,22,GSW,45,12,22.555555555555557,2.977777777777778,7.133333333333334,0.417,0.7333333333333333,2.3777777777777778,0.308,101,214,0.472,0.469,0.7555555555555555,0.9111111111111111,0.829,0.5333333333333333,2.1555555555555554,2.688888888888889,2.911111111111111,0.9777777777777777,0.2222222222222222,1.5555555555555556,2.2666666666666666,7.444444444444445,9.1,0.494,0.333,0.128,2.5,10.7,6.5,19.4,2.1,0.9,17.1,17.2,-0.6,0.6,-0.1,-0.003,-4.0,-0.3,-4.3,-0.6,17.044444444444444
72,59,Avery Bradley,SG,29,LAL,49,44,24.20408163265306,3.4693877551020407,7.816326530612245,0.444,1.2857142857142858,3.5306122448979593,0.364,107,210,0.51,0.526,0.40816326530612246,0.4897959183673469,0.833,0.3673469387755102,1.9795918367346939,2.3469387755102042,1.2857142857142858,0.8775510204081632,0.10204081632653061,0.9591836734693877,2.2448979591836733,8.63265306122449,8.9,0.537,0.452,0.063,1.7,8.9,5.3,7.2,1.7,0.4,10.7,15.7,0.2,1.4,1.5,0.062,-3.0,0.5,-2.5,-0.2,15.877551020408163
73,60,Tony Bradley,C,22,UTA,58,3,11.431034482758621,2.1724137931034484,3.2586206896551726,0.667,0.05172413793103448,0.05172413793103448,1.0,123,186,0.661,0.675,0.5172413793103449,0.7931034482758621,0.652,1.9137931034482758,2.689655172413793,4.603448275862069,0.39655172413793105,0.2413793103448276,0.5689655172413793,0.5172413793103449,1.9827586206896552,4.913793103448276,21.7,0.681,0.016,0.243,19.1,25.0,22.2,5.4,1.0,4.1,12.5,15.8,2.2,1.1,3.3,0.236,1.0,0.3,1.3,0.6,13.379310344827587
74,61,Jarrell Brantley,PF,23,UTA,9,0,10.666666666666666,1.1111111111111112,3.111111111111111,0.357,0.3333333333333333,1.4444444444444444,0.231,7,15,0.467,0.411,0.1111111111111111,0.2222222222222222,0.5,0.2222222222222222,2.0,2.2222222222222223,1.2222222222222223,0.3333333333333333,0.5555555555555556,0.7777777777777778,0.7777777777777778,2.6666666666666665,8.0,0.416,0.464,0.071,2.4,19.9,11.5,15.8,1.5,4.3,19.5,16.3,-0.2,0.1,0.0,-0.006,-5.3,0.7,-4.6,-0.1,8.666666666666666
75,62,Ignas Brazdeikis,SF,21,NYK,9,0,5.888888888888889,0.6666666666666666,2.4444444444444446,0.273,0.1111111111111111,1.0,0.111,5,13,0.385,0.295,0.4444444444444444,0.5555555555555556,0.8,0.2222222222222222,0.3333333333333333,0.5555555555555556,0.4444444444444444,0.0,0.1111111111111111,0.2222222222222222,0.3333333333333333,1.8888888888888888,3.2,0.351,0.409,0.227,3.9,6.2,5.0,10.6,0.0,1.8,7.6,21.0,-0.1,0.0,-0.1,-0.108,-5.1,-3.9,-9.0,-0.1,2.222222222222222
76,63,Corey Brewer,PF,33,SAC,5,0,6.6,0.4,0.8,0.5,0.0,0.2,0.0,2,3,0.667,0.5,0.2,0.6,0.333,0.4,1.2,1.6,0.4,0.8,0.0,0.4,1.4,1.0,8.7,0.47,0.25,0.75,6.7,21.0,13.6,7.7,5.9,0.0,27.3,9.6,0.0,0.1,0.0,0.064,-6.0,2.8,-3.2,0.0,5.4
77,64,Mikal Bridges,SF,23,PHO,73,32,27.972602739726028,3.3835616438356166,6.63013698630137,0.51,0.958904109589041,2.6575342465753424,0.361,177,290,0.61,0.583,1.4109589041095891,1.6712328767123288,0.844,0.9041095890410958,3.095890410958904,4.0,1.7671232876712328,1.3972602739726028,0.6301369863013698,1.0,2.232876712328767,9.136986301369863,12.9,0.62,0.401,0.252,3.5,12.4,7.9,8.6,2.4,2.0,12.0,12.7,2.5,2.3,4.8,0.113,-0.6,1.5,0.8,1.5,23.616438356164384
78,65,Miles Bridges,SF,21,CHO,65,64,30.692307692307693,4.907692307692308,11.584615384615384,0.424,1.523076923076923,4.615384615384615,0.33,220,453,0.486,0.489,1.6307692307692307,2.0153846153846153,0.809,1.353846153846154,4.2153846153846155,5.569230769230769,1.7538461538461538,0.6153846153846154,0.7384615384615385,1.4615384615384615,2.0307692307692307,12.96923076923077,12.1,0.52,0.398,0.174,4.6,15.6,9.9,9.4,1.0,2.2,10.5,20.0,0.3,1.3,1.6,0.039,-1.5,-1.0,-2.5,-0.3,23.907692307692308
79,66,Oshae Brissett,SF,21,TOR,19,0,7.105263157894737,0.6842105263157895,1.894736842105263,0.361,0.15789473684210525,0.7894736842105263,0.2,10,21,0.476,0.403,0.42105263157894735,0.5263157894736842,0.8,0.47368421052631576,0.8947368421052632,1.368421052631579,0.3684210526315789,0.21052631578947367,0.05263157894736842,0.3684210526315789,0.9473684210526315,1.9473684210526316,6.7,0.458,0.417,0.278,7.2,13.0,10.2,7.0,1.4,0.7,14.8,15.0,-0.1,0.2,0.1,0.043,-5.8,0.4,-5.3,-0.1,3.894736842105263
80,67,Ryan Broekhoff,SF,29,DAL,17,1,10.588235294117647,1.2941176470588236,3.4705882352941178,0.373,1.1764705882352942,3.0,0.392,2,8,0.25,0.542,0.4117647058823529,0.47058823529411764,0.875,0.29411764705882354,2.235294117647059,2.5294117647058822,0.6470588235294118,0.29411764705882354,0.23529411764705882,0.35294117647058826,0.8823529411764706,4.176470588235294,13.1,0.568,0.864,0.136,3.0,21.9,12.5,8.3,1.3,1.9,8.8,16.3,0.2,0.2,0.4,0.109,0.5,0.3,0.8,0.1,9.647058823529413
81,68,Malcolm Brogdon,PG,27,IND,54,54,30.85185185185185,6.037037037037037,13.777777777777779,0.438,1.3888888888888888,4.2592592592592595,0.326,251,514,0.488,0.489,3.074074074074074,3.4444444444444446,0.892,0.8518518518518519,4.0,4.851851851851852,7.055555555555555,0.6481481481481481,0.18518518518518517,2.425925925925926,1.8148148148148149,16.537037037037038,17.7,0.541,0.309,0.25,3.1,14.1,8.6,33.8,1.0,0.5,13.7,25.2,2.3,1.7,4.0,0.114,2.3,-0.5,1.8,1.6,33.2962962962963
82,69,Dillon Brooks,SG,24,MEM,73,73,28.931506849315067,5.958904109589041,14.63013698630137,0.407,2.0136986301369864,5.63013698630137,0.358,288,657,0.438,0.476,2.2465753424657535,2.780821917808219,0.808,0.9315068493150684,2.3972602739726026,3.328767123287671,2.0547945205479454,0.863013698630137,0.3698630136986301,1.6986301369863013,3.808219178082192,16.17808219178082,11.3,0.51,0.385,0.19,3.5,8.6,6.1,10.5,1.4,1.1,9.7,25.2,-0.4,1.6,1.2,0.027,-2.7,-1.4,-4.1,-1.1,23.917808219178085
83,70,Bruce Brown,PG,23,DET,58,43,28.17241379310345,3.413793103448276,7.706896551724138,0.443,0.5689655172413793,1.6551724137931034,0.344,165,351,0.47,0.48,1.5172413793103448,2.0517241379310347,0.739,1.0517241379310345,3.6724137931034484,4.724137931034483,3.9655172413793105,1.0862068965517242,0.5,1.7241379310344827,2.793103448275862,8.913793103448276,11.9,0.518,0.215,0.266,4.2,15.0,9.5,20.4,1.9,1.5,16.7,16.0,0.7,1.4,2.1,0.062,-2.0,0.8,-1.2,0.3,23.620689655172413
84,71,Charlie Brown Jr.,SG,22,ATL,10,0,4.0,0.6,1.9,0.316,0.3,0.9,0.333,3,10,0.3,0.395,0.5,0.5,1.0,0.2,0.2,0.4,0.2,0.2,0.2,0.3,0.3,2.0,11.0,0.472,0.474,0.263,5.3,5.5,5.4,7.3,2.3,4.2,12.4,25.1,0.0,0.0,0.0,-0.028,-1.2,-1.4,-2.5,0.0,3.4
85,72,Jaylen Brown,SG,23,BOS,57,57,33.92982456140351,7.491228070175438,15.56140350877193,0.481,2.263157894736842,5.9298245614035086,0.382,298,549,0.543,0.554,3.087719298245614,4.2631578947368425,0.724,1.087719298245614,5.298245614035087,6.385964912280702,2.0701754385964914,1.1403508771929824,0.3508771929824561,2.192982456140351,2.9298245614035086,20.333333333333332,16.9,0.583,0.381,0.274,3.5,16.5,10.1,9.7,1.6,1.0,11.2,24.7,2.3,2.6,4.9,0.123,1.0,-0.2,0.8,1.4,32.94736842105263
86,73,Moses Brown,C,20,POR,9,0,3.6666666666666665,0.4444444444444444,1.1111111111111112,0.4,0.0,0.0,,4,10,0.4,0.4,0.3333333333333333,0.8888888888888888,0.375,0.3333333333333333,1.2222222222222223,1.5555555555555556,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.3333333333333333,0.7777777777777778,1.2222222222222223,6.7,0.407,0.0,0.8,9.6,34.5,22.2,4.0,1.4,2.6,18.2,21.2,-0.1,0.0,0.0,-0.065,-8.2,-1.8,-10.0,-0.1,2.444444444444444
87,74,Sterling Brown,SF,24,MIL,52,1,14.75,1.8269230769230769,4.923076923076923,0.371,0.8461538461538461,2.6153846153846154,0.324,51,120,0.425,0.457,0.6153846153846154,0.7692307692307693,0.8,0.5961538461538461,2.923076923076923,3.519230769230769,0.9807692307692307,0.5576923076923077,0.1346153846153846,0.8076923076923077,1.0384615384615385,5.115384615384615,9.5,0.486,0.531,0.156,4.3,18.5,11.8,8.6,1.7,0.8,13.3,17.0,-0.4,1.5,1.1,0.07,-3.0,1.0,-2.0,0.0,11.173076923076922
88,75,Troy Brown Jr.,SF,20,WAS,69,22,25.82608695652174,3.9565217391304346,9.014492753623188,0.439,0.8840579710144928,2.5942028985507246,0.341,212,443,0.479,0.488,1.5797101449275361,2.0144927536231885,0.784,1.1014492753623188,4.449275362318841,5.550724637681159,2.579710144927536,1.2318840579710144,0.10144927536231885,1.144927536231884,1.9130434782608696,10.376811594202898,13.7,0.524,0.288,0.223,4.5,19.6,11.7,14.1,2.2,0.3,10.4,17.8,1.3,1.2,2.4,0.065,-0.8,-0.4,-1.2,0.3,23.47826086956522
89,76,Jalen Brunson,PG,23,DAL,57,16,17.92982456140351,3.175438596491228,6.807017543859649,0.466,0.7543859649122807,2.1052631578947367,0.358,138,268,0.515,0.522,1.0701754385964912,1.3157894736842106,0.813,0.38596491228070173,1.9649122807017543,2.3508771929824563,3.2982456140350878,0.38596491228070173,0.07017543859649122,1.1578947368421053,1.2982456140350878,8.175438596491228,14.9,0.553,0.309,0.193,2.3,11.3,6.9,27.0,1.0,0.3,13.6,20.4,1.6,0.6,2.1,0.101,0.1,-1.0,-0.9,0.3,16.684210526315788
90,77,Thomas Bryant,C,22,WAS,46,36,24.934782608695652,5.282608695652174,9.08695652173913,0.581,0.8043478260869565,1.9782608695652173,0.407,206,327,0.63,0.626,1.8695652173913044,2.5217391304347827,0.741,2.130434782608696,5.065217391304348,7.195652173913044,1.8043478260869565,0.5434782608695652,1.065217391304348,1.1521739130434783,2.239130434782609,13.23913043478261,21.1,0.649,0.218,0.278,9.0,23.1,15.8,11.1,1.0,3.7,10.2,18.9,3.1,0.8,3.9,0.164,2.9,-0.7,2.2,1.2,29.804347826086957
91,78,Reggie Bullock,SG,28,NYK,29,19,23.586206896551722,3.103448275862069,7.724137931034483,0.402,1.2758620689655173,3.8275862068965516,0.333,53,113,0.469,0.484,0.5862068965517241,0.7241379310344828,0.81,0.4482758620689655,1.896551724137931,2.3448275862068964,1.4482758620689655,0.8620689655172413,0.10344827586206896,0.6551724137931034,1.9310344827586208,8.068965517241379,9.3,0.502,0.496,0.094,2.0,8.8,5.3,8.8,1.8,0.4,7.5,15.6,0.2,0.3,0.5,0.036,-2.8,-0.3,-3.0,-0.2,15.482758620689655
92,79,Trey Burke,PG,27,DAL,33,1,15.757575757575758,2.8484848484848486,6.333333333333333,0.45,0.9696969696969697,2.272727272727273,0.427,62,134,0.463,0.526,0.696969696969697,0.8787878787878788,0.793,0.48484848484848486,1.0303030303030303,1.5151515151515151,2.515151515151515,0.48484848484848486,0.06060606060606061,0.6363636363636364,1.0,7.363636363636363,15.6,0.548,0.359,0.139,3.4,7.0,5.2,23.7,1.5,0.3,8.7,20.0,1.0,0.4,1.3,0.123,0.8,-1.0,-0.2,0.2,14.969696969696969
95,80,Alec Burks,SF-SG,28,PHI,66,19,26.575757575757574,4.863636363636363,11.636363636363637,0.418,1.7575757575757576,4.5606060606060606,0.385,205,467,0.439,0.493,3.5606060606060606,4.015151515151516,0.887,0.7272727272727273,3.5454545454545454,4.2727272727272725,2.8636363636363638,0.9393939393939394,0.25757575757575757,1.378787878787879,1.9393939393939394,15.045454545454545,16.7,0.561,0.392,0.345,2.9,14.9,8.7,17.2,1.7,0.9,9.3,23.8,2.5,1.2,3.7,0.101,1.2,-0.7,0.5,1.1,26.46969696969697
98,81,Deonte Burton,SF,26,OKC,39,0,9.128205128205128,1.1025641025641026,3.2051282051282053,0.344,0.2564102564102564,1.358974358974359,0.189,33,72,0.458,0.384,0.20512820512820512,0.358974358974359,0.571,0.1794871794871795,1.2820512820512822,1.4615384615384615,0.4358974358974359,0.1794871794871795,0.2564102564102564,0.48717948717948717,0.8717948717948718,2.6666666666666665,4.3,0.396,0.424,0.112,2.2,15.1,8.8,6.8,1.0,2.4,12.7,18.5,-0.9,0.4,-0.5,-0.067,-6.3,-0.5,-6.8,-0.4,4.871794871794871
99,82,Jimmy Butler,SF,30,MIA,58,58,33.775862068965516,5.948275862068965,13.068965517241379,0.455,0.5,2.0517241379310347,0.244,316,639,0.495,0.474,7.551724137931035,9.051724137931034,0.834,1.8275862068965518,4.827586206896552,6.655172413793103,6.0344827586206895,1.7758620689655173,0.5517241379310345,2.189655172413793,1.396551724137931,19.948275862068964,23.6,0.585,0.157,0.693,6.3,15.4,11.0,28.1,2.6,1.6,11.4,25.1,6.3,2.7,9.0,0.221,4.0,1.5,5.4,3.7,41.43103448275862
100,83,Bruno Caboclo,C,24,HOU,30,0,8.133333333333333,1.2666666666666666,2.966666666666667,0.427,0.2,1.1,0.182,32,56,0.571,0.461,0.26666666666666666,0.3,0.889,0.7666666666666667,1.2333333333333334,2.0,0.4,0.5,0.5666666666666667,0.43333333333333335,1.0333333333333334,3.0,14.1,0.484,0.371,0.101,10.0,15.8,12.9,6.8,2.9,6.1,12.3,18.0,0.0,0.4,0.4,0.076,-3.0,0.9,-2.1,0.0,8.933333333333334
103,84,Devontae Cacok,C,23,LAL,1,0,9.0,3.0,6.0,0.5,0.0,0.0,,3,6,0.5,0.5,0.0,0.0,,2.0,3.0,5.0,1.0,0.0,0.0,0.0,0.0,6.0,28.6,0.5,0.0,0.0,24.6,36.1,30.4,20.3,0.0,0.0,0.0,28.1,0.0,0.0,0.0,0.226,4.8,-4.6,0.2,0.0,13.0
104,85,Kentavious Caldwell-Pope,SG,26,LAL,69,26,25.536231884057973,3.4347826086956523,7.3478260869565215,0.467,1.3333333333333333,3.463768115942029,0.385,145,268,0.541,0.558,1.144927536231884,1.4782608695652173,0.775,0.5507246376811594,1.5072463768115942,2.0579710144927534,1.608695652173913,0.8260869565217391,0.2028985507246377,0.8985507246376812,1.855072463768116,9.347826086956522,11.0,0.584,0.471,0.201,2.4,6.4,4.4,8.5,1.5,0.7,10.1,14.7,1.9,1.9,3.7,0.102,-1.2,0.4,-0.8,0.5,17.46376811594203
105,86,Vlatko Čančar,PF,22,DEN,14,0,3.2142857142857144,0.42857142857142855,1.0714285714285714,0.4,0.07142857142857142,0.42857142857142855,0.167,5,9,0.556,0.433,0.2857142857142857,0.2857142857142857,1.0,0.35714285714285715,0.35714285714285715,0.7142857142857143,0.21428571428571427,0.07142857142857142,0.07142857142857142,0.21428571428571427,0.5,1.2142857142857142,11.4,0.507,0.4,0.267,12.5,12.4,12.4,9.1,1.1,2.1,15.2,19.1,0.0,0.0,0.1,0.062,-3.6,-1.2,-4.8,0.0,2.3571428571428568
106,87,Clint Capela,C,25,HOU,39,39,32.794871794871796,6.256410256410256,9.948717948717949,0.629,0.0,0.0,,244,388,0.629,0.629,1.4102564102564104,2.6666666666666665,0.529,4.3076923076923075,9.461538461538462,13.76923076923077,1.2307692307692308,0.8461538461538461,1.8461538461538463,1.6153846153846154,2.6153846153846154,13.923076923076923,20.6,0.626,0.0,0.268,13.6,30.5,22.0,5.7,1.2,4.8,12.7,16.1,2.8,2.1,4.9,0.184,1.0,0.4,1.4,1.1,39.0
107,88,DeMarre Carroll,SF-C,33,HOU,24,0,12.083333333333334,1.0416666666666667,2.75,0.379,0.3333333333333333,1.375,0.242,17,33,0.515,0.439,1.2083333333333333,1.75,0.69,0.5,1.7916666666666667,2.2916666666666665,1.0416666666666667,0.3333333333333333,0.20833333333333334,0.7083333333333334,1.3333333333333333,3.625,9.1,0.515,0.5,0.636,4.4,15.8,10.1,11.2,1.3,1.5,16.8,14.8,0.0,0.2,0.3,0.045,-3.1,-0.7,-3.9,-0.1,7.874999999999999
110,89,Jevon Carter,PG,24,PHO,58,2,16.29310344827586,1.7413793103448276,4.189655172413793,0.416,1.0689655172413792,2.5172413793103448,0.425,39,97,0.402,0.543,0.39655172413793105,0.46551724137931033,0.852,0.5172413793103449,1.5172413793103448,2.0344827586206895,1.4482758620689655,0.8103448275862069,0.29310344827586204,0.5517241379310345,1.4827586206896552,4.948275862068965,11.3,0.563,0.601,0.111,3.5,10.5,6.9,11.9,2.4,1.6,11.2,12.9,0.8,1.0,1.8,0.093,-0.7,1.3,0.6,0.6,13.482758620689655
111,90,Vince Carter,PF,43,ATL,60,0,14.6,1.7833333333333334,5.066666666666666,0.352,1.0166666666666666,3.3666666666666667,0.302,46,102,0.451,0.452,0.38333333333333336,0.48333333333333334,0.793,0.3,1.7666666666666666,2.066666666666667,0.8,0.38333333333333336,0.4166666666666667,0.55,1.5,4.966666666666667,7.5,0.47,0.664,0.095,2.2,13.2,7.6,7.7,1.2,2.4,9.4,16.6,-0.6,0.4,-0.2,-0.011,-3.1,-1.2,-4.3,-0.5,10.15
112,91,Wendell Carter Jr.,C,20,CHI,43,43,29.209302325581394,4.255813953488372,7.976744186046512,0.534,0.13953488372093023,0.6744186046511628,0.207,177,314,0.564,0.542,2.604651162790698,3.5348837209302326,0.737,3.2325581395348837,6.186046511627907,9.418604651162791,1.186046511627907,0.7674418604651163,0.8372093023255814,1.6744186046511629,3.7674418604651163,11.255813953488373,15.5,0.59,0.085,0.443,11.6,24.6,17.8,6.0,1.3,2.7,14.9,16.4,1.7,1.6,3.3,0.127,-2.1,-0.3,-2.4,-0.1,25.86046511627907
113,92,Michael Carter-Williams,SG,28,ORL,45,0,18.511111111111113,2.466666666666667,5.777777777777778,0.427,0.4888888888888889,1.6666666666666667,0.293,89,185,0.481,0.469,1.7555555555555555,2.111111111111111,0.832,1.0222222222222221,2.2444444444444445,3.2666666666666666,2.422222222222222,1.0888888888888888,0.4888888888888889,1.1555555555555554,1.9333333333333333,7.177777777777778,15.3,0.535,0.288,0.365,5.8,13.5,9.5,19.1,2.9,2.4,14.7,18.3,0.7,1.2,1.9,0.111,-1.5,1.6,0.1,0.5,18.57777777777778
114,93,Alex Caruso,PG,25,LAL,64,2,18.359375,1.875,4.546875,0.412,0.625,1.875,0.333,80,171,0.468,0.481,1.078125,1.46875,0.734,0.265625,1.65625,1.921875,1.9375,1.09375,0.28125,0.828125,1.53125,5.453125,10.8,0.525,0.412,0.323,1.6,9.8,5.7,13.6,2.8,1.4,13.8,13.8,0.5,1.8,2.3,0.095,-2.6,2.4,-0.2,0.5,14.53125
115,94,Willie Cauley-Stein,C,26,DAL,54,39,20.314814814814813,3.240740740740741,5.592592592592593,0.579,0.0,0.018518518518518517,0.0,175,301,0.581,0.579,0.7407407407407407,1.2222222222222223,0.606,1.5555555555555556,4.277777777777778,5.833333333333333,1.2962962962962963,0.9074074074074074,1.1296296296296295,0.7407407407407407,2.240740740740741,7.222222222222222,17.0,0.589,0.003,0.219,8.0,23.3,15.5,9.9,2.1,5.0,10.8,14.4,1.5,1.5,2.9,0.128,-1.2,1.7,0.5,0.7,22.72222222222222
118,95,Tyson Chandler,C,37,HOU,26,5,8.423076923076923,0.5384615384615384,0.6923076923076923,0.778,0.0,0.0,,14,18,0.778,0.778,0.23076923076923078,0.5,0.462,0.9615384615384616,1.5769230769230769,2.5384615384615383,0.23076923076923078,0.23076923076923078,0.3076923076923077,0.3076923076923077,1.2307692307692308,1.3076923076923077,10.8,0.717,0.0,0.722,11.8,19.8,15.8,3.5,1.3,3.1,25.2,6.0,0.3,0.3,0.6,0.131,-2.6,1.1,-1.5,0.0,5.961538461538461
119,96,Wilson Chandler,PF,32,BRK,35,3,20.97142857142857,2.1142857142857143,5.228571428571429,0.404,1.0571428571428572,3.4571428571428573,0.306,37,62,0.597,0.505,0.5714285714285714,0.6571428571428571,0.87,0.3142857142857143,3.8285714285714287,4.142857142857143,1.1142857142857143,0.45714285714285713,0.34285714285714286,0.9714285714285714,2.257142857142857,5.857142857142857,7.4,0.531,0.661,0.126,1.6,18.5,10.2,7.3,1.0,1.4,15.0,12.9,-0.1,0.9,0.7,0.046,-3.7,1.0,-2.7,-0.1,13.457142857142859
120,97,Joe Chealey,PG,24,CHO,4,0,8.25,0.0,1.75,0.0,0.0,1.0,0.0,0,3,0.0,0.0,0.5,0.5,1.0,0.0,0.0,0.0,0.25,1.0,0.0,0.5,0.5,0.5,-2.9,0.127,0.571,0.286,0.0,0.0,0.0,3.9,6.1,0.0,20.2,13.2,-0.2,0.0,-0.1,-0.188,-14.3,1.7,-12.5,-0.1,2.25
121,98,Zylan Cheatham,PF,24,NOP,4,0,12.75,1.5,2.25,0.667,0.0,0.25,0.0,6,8,0.75,0.667,0.0,0.0,,0.75,1.5,2.25,0.75,0.25,0.25,1.0,2.5,3.0,6.7,0.667,0.111,0.0,6.2,12.5,9.4,7.7,0.9,1.6,30.8,10.4,0.0,0.0,0.0,0.034,-6.6,-0.5,-7.2,-0.1,7.5
122,99,Chris Chiozza,PG,24,BRK,28,2,14.321428571428571,1.9642857142857142,5.0,0.393,0.9642857142857143,2.5714285714285716,0.375,28,68,0.412,0.489,0.17857142857142858,0.17857142857142858,1.0,0.32142857142857145,1.5714285714285714,1.8928571428571428,2.9642857142857144,0.75,0.14285714285714285,1.1428571428571428,1.3214285714285714,5.071428571428571,12.0,0.499,0.514,0.036,2.4,11.6,6.9,29.4,2.5,0.9,18.4,18.1,0.0,0.4,0.5,0.055,-1.6,0.5,-1.2,0.1,14.071428571428571
125,100,Marquese Chriss,PF,22,GSW,59,21,20.271186440677965,3.559322033898305,6.52542372881356,0.545,0.13559322033898305,0.6610169491525424,0.205,202,346,0.584,0.556,2.0338983050847457,2.6440677966101696,0.769,1.9322033898305084,4.254237288135593,6.186440677966102,1.9322033898305084,0.6610169491525424,1.0508474576271187,1.3220338983050848,2.0677966101694913,9.288135593220339,19.5,0.604,0.101,0.405,10.0,23.6,16.5,15.3,1.6,4.7,14.7,19.0,2.1,1.3,3.4,0.136,0.0,0.6,0.6,0.8,23.661016949152543
126,101,Gary Clark,SF-PF,25,ORL,42,5,13.5,1.2857142857142858,3.1666666666666665,0.406,0.9285714285714286,2.642857142857143,0.351,15,22,0.682,0.553,0.21428571428571427,0.23809523809523808,0.9,0.8809523809523809,1.7380952380952381,2.619047619047619,0.40476190476190477,0.14285714285714285,0.5238095238095238,0.23809523809523808,1.0952380952380953,3.7142857142857144,10.7,0.568,0.835,0.075,6.8,14.0,10.3,4.1,0.5,3.4,6.8,11.0,0.7,0.5,1.2,0.1,-0.9,-0.9,-1.9,0.0,9.642857142857142
129,102,Brandon Clarke,PF,23,MEM,58,4,22.413793103448278,5.103448275862069,8.258620689655173,0.618,0.39655172413793105,1.103448275862069,0.359,273,415,0.658,0.642,1.4655172413793103,1.9310344827586208,0.759,1.5862068965517242,4.362068965517241,5.948275862068965,1.396551724137931,0.5517241379310345,0.8275862068965517,0.9482758620689655,1.7241379310344827,12.068965517241379,20.9,0.663,0.134,0.234,7.6,20.1,14.0,9.5,1.1,3.2,9.4,18.7,3.4,1.6,5.0,0.183,2.4,0.7,3.1,1.7,26.310344827586206
130,103,Jordan Clarkson,SG,27,UTA,71,2,24.014084507042252,5.549295774647887,12.211267605633802,0.454,2.140845070422535,5.816901408450704,0.368,242,454,0.533,0.542,1.943661971830986,2.323943661971831,0.836,0.704225352112676,1.9295774647887325,2.6338028169014085,1.9154929577464788,0.647887323943662,0.22535211267605634,1.3661971830985915,1.5211267605633803,15.183098591549296,17.3,0.574,0.476,0.19,3.3,8.7,6.1,13.2,1.3,0.8,9.4,26.3,2.4,1.0,3.4,0.096,2.4,-1.3,1.1,1.3,23.056338028169016
